paste_count_10s,copy_count_10s,rightclick_count_10s,tab_switch_count_10s,selection_count_10s,mousemove_count_10s,keydown_count_10s,iki_mean_10s,iki_std_10s,event_rate_10s,label
1,0,0,0,3,98,92,90.67340824684452,48.94014950427615,18.394071521771547,0
1,3,0,1,5,94,65,149.44833681930143,21.104386932913346,15.798363858816531,1
0,0,0,1,2,66,118,119.04549252985609,35.1711398668779,17.079959165983258,1
2,2,2,1,0,99,96,185.21388661616277,9.500273874506385,19.32417213291459,1
0,0,0,0,0,133,101,147.17646262777552,27.038257457063537,21.76413600313391,0
2,0,1,2,2,115,81,69.70804284774769,36.656255339625524,18.608909406975787,1
0,0,0,0,1,153,83,104.43843731780774,45.0035560577964,22.05608833873168,0
0,1,1,0,1,112,48,194.28420614137283,30.247822733530516,16.21928640988962,0
2,0,0,0,0,116,94,202.35867518518577,36.8519312709108,20.089006983248034,0
1,0,1,0,3,80,55,120.5946407558994,20.313966554044505,14.167488953159992,1
2,1,0,0,1,59,89,182.70613039554723,26.019985371546646,14.502339650860781,0
3,0,0,1,6,127,74,83.3913106156104,28.62590975095469,20.795783677244515,1
0,0,0,0,1,125,104,78.69782129878716,51.633906661116185,23.920883178960555,0
1,0,0,0,1,156,85,104.94296943351966,41.57056678969465,22.7164877740213,0
1,0,0,0,2,104,105,197.47108469639682,19.868911686638775,20.644607822403575,0
0,1,1,0,0,136,94,184.0610940833654,35.94146102306905,22.24817994401456,0
1,1,1,2,1,110,78,135.17380179102508,17.801518894101868,17.988160959835245,1
2,1,1,2,3,92,82,77.55026431599914,50.296400886982475,17.751429275895926,1
3,0,1,2,3,85,32,136.3831875486641,37.719716743870116,11.078388012340174,1
0,0,0,0,2,92,84,294.95708163106866,19.372878733476277,16.323889810487188,0
3,0,2,0,2,116,73,180.96800056960353,23.46271098537655,18.10558856168106,1
1,0,0,0,1,71,101,194.9185715352852,58.593035033418424,19.404014114758287,0
1,2,0,3,3,36,52,188.97224650307135,35.07625747246507,8.574006949115757,1
1,1,0,1,1,100,52,166.09965590213727,32.474208806203954,16.429963037080658,1
5,0,1,0,3,125,68,97.10632986074299,5.675566649390689,20.289066440989167,1
0,0,0,0,0,67,90,215.32246476797974,39.957117383910116,15.15448435170827,0
0,0,0,0,4,137,89,174.03034113682537,27.87468851920287,21.806456980177938,0
1,1,0,0,4,125,85,247.24746257766992,34.3393570855861,21.564046957993973,0
0,1,0,0,1,110,124,172.01010181283968,13.975387738157192,21.551128831687375,0
1,2,0,0,1,105,66,147.67280023737385,36.584155056109886,15.38186332547362,0
2,0,1,2,4,109,54,177.87333888598565,25.713739655846663,16.999119582326077,1
3,1,1,1,1,99,62,132.1671427035462,47.609802773551756,14.579552468444975,1
0,1,0,0,2,122,80,190.3446376871628,29.014348198952497,19.707610529282256,0
1,0,1,0,3,145,110,171.9252063383528,43.770559318146184,24.48337751388086,0
5,2,0,1,1,102,90,114.29384390551131,19.998975730750903,16.960011366251248,1
0,0,0,0,0,78,53,111.90984656585371,36.85964179147275,12.084782669943,0
3,2,0,0,1,28,70,196.01112106090434,34.05885907316222,8.009933482394137,1
1,0,1,1,1,98,84,128.21704632128518,51.62218802265856,17.111375535246054,0
1,0,2,0,1,105,81,164.00600306302113,30.382493898002274,18.164196805234035,0
3,0,1,1,2,112,99,186.02221864016545,25.98141706997078,22.102556756876616,1
1,1,1,0,2,116,73,67.44882824790328,23.371649773054262,20.12813443377668,0
0,1,0,0,1,119,45,177.20126842682456,36.32150334491644,14.475664313690551,0
2,1,0,1,0,137,91,94.28922929781409,24.076929535227727,22.57916719884212,0
1,0,0,0,2,79,82,135.10336807758404,33.78834598971879,16.061477193391042,0
0,0,0,0,3,134,78,126.09903989734113,46.59753638562848,20.13954904515618,0
2,0,1,0,1,88,107,85.55333901135324,20.982367246988705,17.551031926787264,0
3,1,0,0,2,101,116,69.84028642369645,16.27846609071019,19.317678160518877,1
0,0,0,0,3,89,55,147.57813705054204,58.43844396160043,14.605562543024972,0
0,0,0,0,2,110,101,230.77513851298954,34.225574931457494,20.109997764597935,0
0,1,1,0,2,132,92,136.7475720240474,36.47578044295585,20.92121334508155,0
0,1,0,0,0,146,123,201.8616052121846,31.111669021802896,25.620437062298862,0
1,1,0,1,1,89,70,99.78385819805489,28.47661774504993,17.187047073414632,0
2,2,1,0,3,85,71,160.26248249350036,22.851904992274893,15.594609093950426,1
0,2,0,2,2,159,60,185.39628043818675,36.2030572969893,22.61917561338687,1
1,0,1,0,0,54,82,183.86679825897335,23.677118421911203,13.031910114556226,0
0,2,0,0,3,130,81,204.15505344970876,15.96510789163959,20.437282878881888,0
0,0,1,0,5,96,101,29.14573704082042,41.563480719226746,17.788692412756593,0
0,0,0,1,2,137,101,266.88635874941565,35.900437582491016,25.81669506610753,0
0,0,0,0,3,116,102,19.750909088812364,54.92321082336767,21.641985048287886,0
1,0,1,0,3,126,88,158.86304842389768,25.926931576459253,21.05547711673458,0
1,0,0,1,5,148,35,129.87780759732325,53.40384602143618,19.36420606413468,1
0,0,1,0,0,128,120,146.93133751323973,12.6425308712127,25.084767239961682,0
1,0,0,1,4,117,61,210.46864068409081,26.177217020995634,16.768679980491104,1
0,0,0,0,1,147,66,278.63982518017787,53.38694671016938,20.73471233192415,0
2,3,0,2,2,139,65,174.43757048067377,20.175239277209034,20.6600185206323,1
1,0,0,0,2,100,93,182.69440059735595,52.08233078413534,17.267691630294166,0
4,1,1,1,0,77,112,118.13252883387989,15.549773095358935,19.34868879252486,1
1,0,0,0,3,130,85,233.38624321996076,51.014006645124105,19.88220630296877,0
1,0,0,0,0,100,101,231.74301393341452,59.04216414043766,18.147116222197013,0
0,0,1,0,1,60,72,203.28301650361274,43.48051389598276,13.225901032468668,0
0,0,0,0,1,73,89,217.91631159880333,26.747078690399015,15.744483778526511,0
1,0,0,0,5,112,42,286.5705079963475,10.423501922256229,14.356297072621643,1
4,0,1,1,3,60,93,215.2090398508332,14.045439983443481,14.36711111400828,1
1,0,0,0,2,168,88,169.98838015640357,34.83966441564085,24.176036834621573,0
2,1,0,0,2,110,72,190.70625267981023,34.48258585523368,18.438898614930398,0
4,1,0,0,2,62,112,143.6567843897978,31.46129258980499,18.56640954691484,1
0,0,0,1,3,127,90,131.42076598034683,51.65668843450062,20.831230742596365,0
3,2,0,2,0,111,52,163.48065738831144,23.709267056413267,15.540750371643687,1
2,0,1,1,1,100,68,182.3430533545281,12.752490707257252,15.98297400362112,1
0,0,0,0,1,142,64,181.78261309109845,41.26839642746076,19.349829629493886,0
0,0,0,0,3,101,91,230.1282642231211,21.87973565872286,19.186663822056733,0
1,1,0,1,3,123,94,161.82722198487167,27.625136833147316,20.465427730030658,0
3,1,0,2,4,104,52,89.5170091305038,31.39903187898195,17.290808959282174,1
0,0,0,0,2,87,91,134.73245246390334,45.39714867989346,18.061399202772566,0
0,0,0,0,0,75,96,137.6312342972961,14.858395013999726,19.411201626853504,0
1,0,2,0,1,98,80,177.0855602799897,49.551868604046355,16.899956283937225,0
1,0,0,0,3,91,74,125.9614594351722,26.15942269118547,17.507547457878815,0
0,0,0,0,1,145,92,230.80718391148443,46.20192471209898,24.86199649890668,0
0,0,0,0,0,147,39,237.21449783153798,28.816025703231876,17.226670774559995,0
2,0,0,0,1,85,73,246.12965495636172,54.499655193557814,15.145097280287816,0
2,0,4,0,2,90,79,142.67854083136754,20.249541535389636,17.73228157630708,1
1,0,1,0,0,117,89,214.58498505687004,51.67976724280537,20.302136789028566,0
1,0,0,3,2,113,20,169.0521355408138,6.019033655449459,12.720109889284213,1
2,0,0,0,2,146,103,149.86272034000666,41.91638576645265,26.90195871580372,0
0,0,0,0,2,149,54,121.96026880247493,14.33962483482766,18.679512210254607,0
2,0,0,0,0,85,75,124.6215850772974,21.902151914608105,16.855792974008207,0
0,0,0,0,2,125,68,100.2481842951592,44.20354590649371,20.57901741518879,0
0,0,0,0,0,106,102,111.03695480157442,32.28038007368824,21.24180595866109,0
1,0,0,0,0,107,60,100.11894258882587,39.54166399430945,15.837595858912104,0
0,0,0,0,2,96,61,275.5413914515699,32.4621528933929,15.15656551448151,0
1,0,1,0,3,126,84,178.39617503434897,39.238087162932175,22.525050307278327,0
0,0,0,0,2,99,79,133.00039163785317,19.651695008379882,19.294803421896134,0
1,0,0,0,2,122,102,192.58669719122224,42.52359246118427,22.70495872649079,0
0,0,0,0,0,133,73,190.9695169306032,31.654601103106216,20.547528112580277,0
1,3,1,1,2,78,42,135.35550491582188,7.953323116469132,13.92554072918315,1
1,1,0,0,1,102,83,111.3279025363488,35.511295810790564,18.92575957281666,0
0,1,1,0,2,102,81,109.84347608269297,53.44857832514569,17.407762665764878,0
0,0,0,0,3,126,77,149.62971539289077,55.52326383081055,21.1556257885946,0
0,0,0,1,3,87,141,211.9203719960079,34.702174003900495,20.992723766370453,0
0,0,0,0,3,79,75,205.49261056763675,19.312352714052725,14.562219355135074,0
0,1,0,3,2,120,98,90.13516590369417,37.737915356251804,20.75266072765158,1
4,0,0,1,2,118,90,157.385912224552,32.84900373469834,17.98280310521038,1
5,0,0,0,0,70,136,101.30944209044893,19.673640235282377,20.974631796987843,1
1,0,0,1,2,96,104,198.06036253856817,25.390049245789488,19.77211599731589,0
1,0,3,1,1,24,44,185.6653256477619,20.658515585062883,5.977445685237449,1
0,2,0,0,2,120,98,177.38443721398662,46.79821248870472,21.783602701561584,0
0,0,2,0,2,127,51,158.69888664240273,43.73318031438988,18.489608327881708,0
1,0,1,0,2,101,98,137.00438698407206,15.512829533340279,19.673085226779133,1
1,1,2,0,3,101,77,115.33293649655033,22.031549956197065,16.82853203417421,1
5,1,1,3,3,98,77,83.79987678475257,25.25165048167196,17.257322965315087,1
1,1,0,0,1,123,67,206.5158410983173,49.079062515617366,18.43247998825261,0
3,2,0,1,2,124,60,117.0750899061866,51.67513496673585,18.581524881208594,1
3,0,0,1,2,120,102,174.02045691753256,41.46648831373009,20.232251612757725,0
1,1,1,1,1,146,87,90.48814571972089,27.626511928724575,23.30218931156369,0
0,0,0,0,3,129,108,224.3495138917105,33.463433156926094,22.933938092333722,0
2,2,0,2,5,63,88,58.354097408574304,38.895869732565785,13.832632288901458,1
1,0,0,1,2,102,101,162.65529640619133,52.98557299659509,19.701231163450906,0
3,0,0,1,3,117,56,100.26641788965082,14.83407723288099,17.868813123448266,1
5,1,0,0,4,62,119,150.99322787862266,20.181521646914213,16.695563200019897,1
1,1,1,3,2,65,86,226.79423683068975,11.684034472138428,13.966713110801946,1
0,0,0,0,2,113,78,156.42243651767697,47.464905341006315,18.642314189692904,0
1,0,0,0,6,100,71,214.60280853211603,24.30035725080971,15.539914124105623,0
0,0,0,0,3,126,98,135.61002770490316,32.094077899054625,21.55312140413208,0
1,1,0,0,2,61,49,135.74933260779466,18.563681438371656,11.358580886382226,0
2,0,0,0,0,102,87,171.56575150183025,23.79100567018513,19.74154021053369,0
1,0,0,0,4,122,77,158.79002891396343,24.587039347963767,19.080726106834913,0
1,0,0,0,0,98,55,219.47939141946807,39.01009081603438,15.853441644710125,0
0,0,0,0,1,119,82,197.4659541455139,24.62977712276376,19.214270482880515,0
1,0,4,2,1,82,76,124.70798345044876,16.08359943329792,14.344615566118808,1
3,3,1,3,3,66,86,157.50304075075212,17.78258825210549,14.878331893049435,1
2,1,0,0,3,117,124,204.67560612434147,38.125095857386455,25.140853912141292,0
2,0,0,0,0,144,41,105.4616001966748,32.792200953044876,19.023324567037747,0
0,0,0,0,2,75,89,176.08142748681112,43.499077742502635,17.4320731244067,0
2,0,1,0,3,71,76,88.03664110447815,22.844985931397737,14.961391985697588,1
2,0,1,1,4,92,84,128.58662465638633,20.697217779602795,17.197272684789684,1
0,1,0,0,2,152,113,151.42159106353512,24.57453899481463,26.170318659858264,0
2,0,0,0,3,147,114,170.68815857472518,63.262069863009906,26.270808799977182,0
1,0,1,0,0,102,58,149.77485193721859,22.218989857914366,15.931713899131232,0
0,0,0,0,3,87,96,167.15544621344085,34.94272189886504,18.134301515576542,0
5,1,1,1,2,107,110,172.1956109387947,28.650112466345604,22.978061036176978,1
3,3,0,1,3,66,69,171.29738365274807,18.236318197044735,14.058622032968378,1
0,1,0,1,3,84,90,124.69281927357153,38.66963571813499,16.237824066760805,0
0,0,0,0,2,129,120,29.870285998504073,33.994075844745765,24.640672923962338,0
0,1,0,0,0,86,82,67.07026173601605,17.311322084587086,15.659396183080306,0
0,0,0,0,4,100,68,152.2304714002087,26.03723829725609,16.779939735381888,0
3,1,0,2,2,152,59,208.98039632697186,34.22701251795155,19.664289125741757,1
0,0,0,0,1,120,84,169.68977798123308,35.86766310293701,21.192168534720167,0
1,1,0,0,6,160,78,120.2708429983054,1.3887260224862104,23.296012840362746,1
4,0,0,2,1,96,98,60.5341163343938,28.490368278775847,19.385405595814827,1
0,0,0,0,1,171,110,173.84119925900146,55.4249085439921,27.24610193314306,0
0,0,1,0,1,81,77,151.1748631532872,18.164268767265245,17.07732610626477,0
4,0,0,0,1,141,84,180.1997218971167,25.48464935132988,23.521710184455568,0
2,0,2,1,1,67,80,147.765750757677,0.5513130386362128,15.063695766894636,1
2,0,1,1,0,21,94,32.6551190005768,46.72000941412847,11.604720272541098,1
0,0,0,0,1,151,66,188.14837143913246,34.99401851538254,20.44383524845071,0
4,2,1,0,2,75,72,25.96413451837431,2.029117198224931,14.758631296947076,1
0,1,0,0,0,128,93,167.47048426003892,33.38623756772507,22.270684455027645,0
1,0,1,1,1,114,125,127.94732653308878,29.011363101277645,23.738808880442406,1
2,0,0,0,2,146,98,133.56979730694184,51.08206724769414,23.592526624887142,0
1,1,0,0,2,105,71,187.54119651857746,37.67099300512797,17.28453733511104,0
4,1,2,0,3,108,96,112.17395454079075,21.660050730954243,20.992187003226018,1
1,0,0,0,1,95,97,159.60871782647234,25.761294493259346,19.821819174802847,0
0,0,1,2,4,128,99,251.6602511677424,26.718990188148663,24.356995028565347,1
2,1,1,2,3,36,41,105.86184715609302,9.74763585065114,5.658159066422311,1
1,1,2,2,1,101,106,105.39821427497347,34.20882732910601,20.198133036112143,1
2,2,0,1,3,85,77,59.92535308071592,47.0479616649603,17.80442488391157,0
0,0,0,1,3,109,117,142.06815479518292,31.263233233287945,23.834379016662062,0
0,0,0,1,4,119,65,138.77495978371303,33.09231201040122,20.224949568072553,0
0,0,0,0,4,144,70,165.4645465281296,41.22230269534602,21.171996583621322,0
0,0,0,0,0,78,80,275.28887577763373,44.495886398454964,16.416017264842306,0
3,2,0,1,2,94,109,163.74629378236136,4.148054222538619,20.462050355934966,1
1,0,4,3,2,55,79,154.40714371428749,18.639929604945824,13.962089160560785,1
2,1,0,2,1,73,104,126.4526103911241,2.512476470229565,18.126064719133588,1
3,0,0,0,1,80,147,182.63882852532075,38.94167421199811,22.775134199800664,0
0,0,0,0,0,112,105,20.369475758748138,14.173456567744157,18.751064836998765,0
5,1,0,0,1,112,60,82.60032192269597,40.776953033193884,16.59680294601117,1
0,1,0,0,1,139,99,194.7792845695083,35.6662423044873,23.208960985705662,0
0,1,1,0,0,93,75,105.66475500519886,45.55447911735058,17.368202240282123,0
2,0,0,0,4,77,88,27.555618901479917,1.2100166967784354,18.54766932940006,1
3,0,0,2,4,123,41,206.2206991873233,15.624689002348447,15.993936110147121,1
1,2,1,0,3,88,73,129.3933734270737,18.808117253741486,17.121576652069507,0
1,3,1,1,4,119,40,176.02178896037896,21.76247358304817,16.60688864983722,1
0,0,1,0,2,97,48,183.55500940406816,53.45878742219831,16.945186839106743,0
1,1,1,0,8,133,103,133.0049549329266,47.001176054357956,23.76491547781342,1
0,1,1,0,0,140,102,115.93540689176498,64.31772548092914,23.289929020530842,0
2,0,1,0,3,141,85,136.2901323338604,53.73536405209298,21.18996091906559,0
2,0,0,1,0,126,56,218.29349342061533,39.41042290179281,18.100694438956193,0
0,0,0,0,3,121,50,132.49166834906032,42.77743400256559,16.742611983097348,0
4,0,2,1,5,116,14,165.31185311164649,54.596635508679924,11.666539950982294,1
2,0,0,1,4,86,100,182.07847406575362,34.19492628410308,19.76752888075241,0
0,0,0,0,3,117,71,176.83799250797387,32.89879621780972,18.240982237874277,0
0,1,0,0,1,134,76,198.49304494099832,41.83054235320012,19.69100064187846,0
4,1,0,1,1,124,135,251.5730774924106,23.43073530042227,27.80242092231292,0
0,0,0,0,3,88,79,156.6397954044866,23.753699165055473,16.82050322227445,0
2,0,0,0,0,92,102,188.9036528680697,38.44524193823646,19.414791460639297,0
3,2,0,0,2,71,67,95.67460290883179,1.0240701157576417,12.906045354637817,1
0,0,1,1,0,126,81,61.101152290048276,29.067894772619475,21.350320457887612,0
0,0,0,0,2,64,82,145.13495745583302,25.58130879648992,15.285368667317663,0
0,0,0,0,1,115,93,258.1820928382401,40.403943590143285,21.93389264840713,0
2,1,0,1,1,96,103,125.69374966029973,43.880410295848804,19.321375679937685,0
4,0,2,2,0,50,105,120.1818077986935,5.871730440495128,16.30880678280431,1
1,0,0,0,0,122,114,247.7717189432858,34.80369443318699,22.642243006619733,0
0,1,0,0,1,57,98,234.7106657358333,18.433332698665318,16.607340829326557,0
2,1,0,1,6,99,63,208.910728381595,26.37619037984236,16.341876166722816,1
0,0,0,0,1,89,97,209.02910660632398,41.10178444565374,17.011820467912887,0
6,0,0,1,2,91,102,212.8557501558305,17.36812221042198,19.478356346707447,1
1,0,0,1,4,75,58,97.93308947083936,49.2802364778356,12.642281161171287,1
4,0,0,0,2,12,38,34.542271439900546,21.518351036694103,4.808578105559315,1
1,0,0,0,2,147,93,135.08841135925402,61.39291881450147,24.454078744354398,0
3,1,1,1,0,140,92,116.330272033462,17.313268411030016,22.74941911591676,1
1,1,1,0,2,54,64,140.37717954565986,24.95826641674755,11.251719022245148,0
0,1,0,0,1,90,67,202.43663688251445,39.48374579122047,16.37007608208017,0
0,0,0,1,2,126,78,200.26020251800134,36.43456340772963,21.27464838981641,0
1,0,1,0,1,74,93,189.32791550436565,34.73014738983793,15.779642961783154,0
1,0,0,0,1,109,126,212.06401008764487,37.492299654281794,23.138814870526147,0
1,0,1,0,1,96,87,175.59577365069973,43.773071002011456,17.6049279887448,0
4,0,1,0,1,139,51,146.01467671846967,40.536772217255404,18.270513232339802,0
0,0,0,0,0,153,90,130.44569006384646,32.457394007266444,23.81742813513386,0
3,1,0,3,2,29,40,100.29344255587824,7.356308594421016,8.52864481789167,1
1,2,0,0,3,87,81,271.2626743265868,36.32573047976488,16.9963307173863,0
0,0,0,1,2,121,91,96.15832469116692,59.87927209399831,22.200726575203774,0
2,0,2,1,0,149,89,225.4245534082564,19.462886010572582,24.119879135100103,0
0,0,0,0,1,148,87,236.64932489922523,24.925760465981323,22.539686660141907,0
4,0,0,1,0,86,71,174.08163373430614,26.95907726998662,15.349867575128105,0
2,0,0,0,3,58,72,213.0536673002039,56.705515026357006,12.46105970422155,1
3,0,0,1,7,93,128,188.55704429176706,29.79407064114875,21.925071126676567,1
2,0,0,1,1,94,60,219.52088013078688,25.29412044923343,14.44918261974217,1
0,0,0,0,6,92,69,212.5563343892903,39.713505947020586,16.008109454553768,0
1,2,1,0,2,80,30,128.73177419049262,15.84262046600507,10.166016251838865,1
0,0,0,0,0,80,88,190.413788427611,30.82054748929468,15.578453339226371,0
0,1,0,0,2,94,82,163.82255315464903,21.124088646356498,20.067142539489218,0
1,1,1,0,2,55,65,230.8008340082169,40.3546707459877,13.029287914279085,0
0,0,0,1,2,82,117,75.98753068269438,41.68349728650995,19.750842451621914,0
1,0,0,2,2,99,64,130.8824176091731,21.828345187161023,15.637112552377381,0
1,1,0,0,5,138,87,240.12971104178163,48.62280630773636,22.602217386499042,0
0,0,0,0,3,122,100,148.43517504058744,29.85630904228959,21.1084330027062,0
1,1,0,0,2,74,88,184.29330205030234,49.29918375382381,19.008427407971734,0
1,1,0,0,3,99,109,167.47762949687632,26.221920488318887,21.130774848412685,0
1,0,0,0,2,113,66,130.38279729616312,39.664516288625535,16.50041924531727,0
1,3,0,3,1,84,100,82.995860205419,32.862213919438226,18.020142444898603,1
2,2,0,1,3,120,60,140.77599600251622,38.86182692598637,16.227977348345462,1
0,0,1,0,2,121,97,181.89087154308436,27.793677968427644,21.86090926244478,0
1,0,0,1,1,70,82,191.77205582872887,29.755656191423693,15.398833826961166,0
1,1,0,1,0,106,82,184.8818569446272,27.819234645613562,18.48641229599861,0
0,0,1,1,0,74,51,180.20272980502185,21.911666298730076,12.683619487845785,0
0,0,0,0,0,129,117,211.782843355128,37.81733219032323,25.048873946136936,0
0,0,0,0,0,71,74,150.31880913984673,34.87866767069518,14.248474180676824,0
1,0,0,0,0,143,107,62.86160814177491,50.95867848248554,23.73976409544566,0
5,1,0,0,4,60,38,198.31811217247073,10.985811028560098,9.492308435380927,1
0,0,0,2,0,59,78,251.17619650379908,58.332336109931916,15.481724581051948,0
1,0,0,1,3,130,65,106.62420294418203,35.0294481742815,18.898304245244123,1
2,0,0,0,0,140,87,164.44603923796328,35.511251186003996,23.710720679575783,0
0,0,1,1,0,117,95,191.3683212800773,26.958690435095818,21.81888094588602,0
0,1,0,0,2,133,60,200.49556232253275,37.32125639758716,17.878794180271584,0
2,0,1,2,3,1,64,49.71567866884786,15.003203761736607,7.368407132535273,1
0,0,1,1,2,83,92,109.64580165458143,18.181035755594905,15.638350155852164,1
0,1,0,1,3,112,84,224.44856839779047,33.91839215249184,19.81547449981279,1
0,0,0,0,1,142,64,215.73852881384178,27.21818724744031,19.2284492740211,0
3,0,0,0,3,169,93,231.47891231397568,18.183220656413603,27.43556406185846,1
2,1,1,0,2,70,57,68.26091095851497,19.26555111567147,11.77395368771717,1
0,1,0,1,1,136,85,241.1136336197056,44.95225567666411,20.980416899119845,0
0,0,0,1,0,119,85,143.6365169371569,16.94399228406079,20.651755153149868,0
1,0,0,0,0,103,62,160.55898394337908,26.62064490161184,18.040659346054113,0
2,0,0,0,1,127,31,170.3605964651676,13.780740717524374,13.066326532447436,0
0,1,0,0,3,98,100,190.83468332625802,36.16825835309965,19.980053098502207,0
1,0,0,0,2,105,94,147.48958607620716,46.05951756286467,19.03753260549391,0
0,0,0,0,1,81,98,134.75071750759923,56.22943419319663,17.579834909222345,0
4,1,0,1,0,96,57,102.2535415746938,7.900755980496015,15.532833558483208,1
4,0,0,0,1,137,106,156.78235720982863,40.909775065224906,24.223175769866387,0
0,2,0,2,3,102,57,92.9226719894721,37.789325554624774,14.031010279454584,1
3,0,0,0,0,150,71,161.22715541455867,25.20750563458692,22.10856384260218,0
0,0,0,0,3,118,102,215.01290572812104,37.581134806479156,20.599138441426895,0
1,0,0,0,2,140,88,245.361757811603,46.095106314058754,24.367540933608453,0
4,3,1,2,2,97,84,124.37951714269488,20.481427767306013,16.799553812675196,1
0,2,0,0,0,113,63,186.23596976377172,60.87681600884251,16.04782267856976,0
1,1,1,1,3,136,97,234.25264928910383,19.045430392097668,24.738957661596427,1
0,0,0,0,2,129,68,172.99467358040954,53.62493288307083,19.01431452272005,0
3,1,0,0,3,112,95,154.93080078081192,16.41778118488179,21.396104352143663,1
3,1,0,1,2,87,98,164.07325649190452,35.165830764295656,18.848046437653164,1
1,0,0,0,2,62,92,244.08322970256938,28.797658730521796,15.121869228178637,0
0,0,0,0,2,107,87,174.90643866544679,19.745360356635242,20.038699082243998,0
0,0,1,0,2,86,127,152.6623834182633,57.248721755666594,20.2126650059167,0
1,1,0,0,1,52,104,205.7659337207245,35.09870973072042,14.856352575650035,0
2,1,0,0,5,86,105,32.784375967516766,3.8826645719483075,20.459374610095242,1
2,0,0,1,1,105,125,156.771978461559,40.84135098180407,22.215443854729482,0
0,0,0,2,0,103,68,98.11144038229443,55.62224232808299,16.52930857147154,1
0,1,1,0,2,127,62,203.09746331225452,36.157340445111124,18.397323739418397,0
0,0,0,0,1,137,106,228.2078403588772,31.231357297299738,25.285841337479226,0
5,2,0,1,2,130,66,82.37120644348717,27.979461377590063,20.12180466923686,1
0,1,0,0,3,86,86,121.73006306975311,29.529008759090782,17.647197715342177,0
0,0,0,0,0,122,106,23.47667641001007,27.125234618211444,23.986844797594923,0
0,1,0,0,1,138,90,173.3405556902286,8.707324845535148,22.244485941402086,0
1,0,0,0,1,104,87,181.85519132196387,42.70151370550675,17.720200595627627,0
3,1,0,1,1,44,109,97.20081231457964,11.854198282962425,15.179786155988392,1
0,0,0,1,3,73,56,296.780373632415,45.02294558100135,11.313322016582353,0
1,1,0,1,3,136,146,211.86919709255082,35.67424529621154,27.181380671774317,0
1,0,1,0,2,72,73,185.0964548200935,36.50144142326205,13.764137548619635,0
2,2,0,1,1,103,65,68.03110152738327,32.04154236277546,16.02270951441927,1
2,1,0,1,1,140,97,197.5000130692115,37.93588880510077,24.86654679779088,0
4,3,0,0,1,135,95,167.51216460495692,42.64151894082344,22.591026063110508,0
0,0,0,0,0,106,79,128.22605508511506,32.3315465437441,18.474065315437944,0
0,0,0,0,0,155,78,103.53740962068218,36.600323618910274,22.552422586573137,0
1,0,0,0,1,152,41,154.62478005338625,33.50895144294797,18.573525991323333,0
0,0,1,0,1,123,87,121.0828310434978,22.628646539914147,21.139066394501725,0
0,1,1,0,1,115,116,177.5385750518376,38.956850364469275,23.706107840789013,0
1,2,0,0,1,134,70,155.38323562295002,33.9343758748043,21.4062693616867,0
1,2,0,0,0,114,85,166.3145476548039,38.354670432334096,19.033164425076222,0
0,0,0,0,2,121,61,227.3828604288937,20.788803977246918,18.104047596822234,0
1,1,1,0,1,57,83,163.59651763880538,48.58305326157867,12.598898370849948,0
2,1,0,1,1,70,83,166.96375795000193,22.329049756838078,14.605411408461523,1
1,0,0,0,2,137,54,150.31375658585446,19.762319793843716,20.1332242395982,0
3,0,1,2,3,103,68,115.13669304063559,18.51699926114976,17.477329523604805,1
5,1,0,1,5,134,76,179.46733945496493,12.111909411573912,20.460097548954813,1
1,0,0,1,3,121,41,192.01562497710145,27.3572831025972,14.769987731032135,0
0,0,0,0,0,71,83,153.5002955294065,30.773904670995133,16.24968382455681,0
2,0,0,1,4,105,95,173.24477860302818,30.69431052630124,20.34037665888279,0
1,1,2,2,2,98,92,203.1059870024523,32.37542254220877,19.48725780312894,1
0,0,0,0,0,138,85,221.47923979388187,27.082900269567673,22.75013926756817,0
2,0,0,2,2,103,96,194.35717292506675,0.6581191382822631,21.42705542204422,1
0,0,0,1,2,112,70,158.11764537345002,31.24725398599267,19.008160783714935,0
1,0,1,1,1,124,56,169.17685160401567,25.587908837633005,17.635684774549873,1
0,0,1,0,3,157,74,261.6591068845918,12.008588996084686,24.875506396633003,0
0,0,0,0,2,125,122,152.54572472265824,43.725945447186845,24.256810461086044,0
6,0,0,0,3,40,71,233.9782630338101,30.113311287717547,10.418876546715502,1
2,1,1,2,1,-14,61,95.57390905836704,35.28777604790524,3.906110924892248,1
3,1,0,1,3,117,87,123.93796805042143,20.794030886040947,20.700307335673816,1
1,1,0,0,1,100,59,185.8788632982578,44.100394462509854,16.013420305655888,0
1,0,0,0,5,113,93,197.7907195309258,43.9629642489675,19.842358809058542,0
2,0,0,1,4,114,57,115.74452954976893,16.907528352329525,16.62391880378238,1
1,1,1,2,6,139,69,108.83243351865885,32.70886862446732,20.44506701675281,1
1,0,0,2,0,128,58,139.08534624449976,31.09233570038621,18.78502954484618,0
0,1,0,0,0,111,71,85.77747265989498,60.82107273004426,17.568975715722154,0
0,0,0,0,5,129,47,152.98949934989506,31.948101460835595,16.33489715546937,0
0,0,0,0,2,121,86,110.8347032100347,21.26241748995539,19.557881293548522,0
2,1,1,3,2,68,109,169.49712621002007,7.368154601971799,16.73294393334313,1
1,1,0,0,1,123,82,218.20423146877522,49.24563136148488,20.6529008236102,0
4,1,0,0,1,98,107,143.63643923152225,50.54510953450775,19.439951831284766,1
